-us-judgment-us-1819-02-17us230-main, Citation(4,Mass.,353,-1), 1
-us-judgment-us-1819-02-17us230-main, Citation(6,Id.,158,-1), 1
-us-judgment-us-1819-02-17us230-main, Citation(1,Wheat.,476,-1), 1
-us-judgment-us-1819-02-17us246-main, Citation(9,Cranch,106,-1), 1
-us-judgment-us-1819-02-17us255-main, Citation(1,Johns. Ch.,308,-1), 3
-us-judgment-us-1819-02-17us298-main, Citation(3,Wheat.,610,-1), 2
-us-judgment-us-1819-02-17us311-main, Citation(1,Wheat.,304,-1), 1
-us-judgment-us-1819-02-17us311-main, Citation(4,Yeates,251,-1), 1
-us-judgment-us-1819-02-17us438-main, Citation(1,Wheat.,96,-1), 2
-us-judgment-us-1819-02-17us444-main, Citation(450,S.C.,9,-1), 1
-us-judgment-us-1819-02-17us518-main, Citation(1,N.H.,111,-1), 1
-us-judgment-us-1819-02-17us518-main, Citation(3,Dall.,386,-1), 2
-us-judgment-us-1819-02-17us518-main, Citation(6,Cranch,87,-1), 1
-us-judgment-us-1819-02-17us52-main, Citation(3,Dall.,6,-1), 8
-us-judgment-us-1819-02-17us52-main, Citation(3,Wheat.,610,-1), 8
-us-judgment-us-1819-02-17us52-main, Citation(9,Cranch,359,-1), 5
-us-judgment-us-1819-02-17us84-main, Citation(1,Wheat.,408,-1), 2
-us-judgment-us-1819-02-17us85-main, Citation(3,Johns.,399,-1), 10
-us-judgment-us-1819-02-17us85-main, Citation(5,Mass.,358,-1), 1
-us-judgment-us-1819-02-17us85-main, Citation(7,Id.,463,-1), 2
-us-judgment-us-1819-02-17us85-main, Citation(3,Johns. Cas.,60,-1), 3
-us-judgment-us-1819-02-17us85-main, Citation(2,Caines,117,-1), 1
-us-judgment-us-1819-02-17us85-main, Citation(1,Johns. Ch.,273,-1), 3
-us-judgment-us-1819-02-17us85-main, Citation(1,Wheat.,154,-1), 1
-us-judgment-us-1820-02-18us1-main, Citation(1,Binn.,416,-1), 3
-us-judgment-us-1820-02-18us1-main, Citation(3,Dall.,399,-1), 3
-us-judgment-us-1820-02-18us1-main, Citation(6,Cranch,87,-1), 1
-us-judgment-us-1820-02-18us1-main, Citation(9,Johns.,507,-1), 5
-us-judgment-us-1820-02-18us1-main, Citation(3,Wheat.,433,-1), 3
-us-judgment-us-1820-02-18us116-main, Citation(1,Hayw.,24,-1), 4
-us-judgment-us-1820-02-18us116-main, Citation(3,Pet.,43,-1), 1
-us-judgment-us-1820-02-18us116-main, Citation(3,How.,674,-1), 1
-us-judgment-us-1820-02-18us116-main, Citation(2,Binn.,223,-1), 1
-us-judgment-us-1820-02-18us116-main, Citation(4,Dall.,226,-1), 1
-us-judgment-us-1820-02-18us116-main, Citation(2,Overt.,44,-1), 3
-us-judgment-us-1820-02-18us116-main, Citation(9,Johns.,58,-1), 1
-us-judgment-us-1820-02-18us116-main, Citation(3,Mass.,379,-1), 1
-us-judgment-us-1820-02-18us116-main, Citation(16,Id.,455,-1), 1
-us-judgment-us-1820-02-18us116-main, Citation(87,N.Y.,348,-1), 1
-us-judgment-us-1820-02-18us116-main, Citation(6,Wheat.,119,-1), 4
-us-judgment-us-1820-02-18us127-main, Citation(1,Wheat.,417,-1), 3
-us-judgment-us-1820-02-18us127-main, Citation(2,Rob.,281,-1), 2
-us-judgment-us-1820-02-18us132-main, Citation(3,Wheat.,14,-1), 2
-us-judgment-us-1820-02-18us132-main, Citation(4,Rob.,234,-1), 2
-us-judgment-us-1820-02-18us132-main, Citation(3,Cranch,388,-1), 2
-us-judgment-us-1820-02-18us144-main, Citation(3,Wheat.,610,-1), 4
-us-judgment-us-1820-02-18us207-main, Citation(14,Pet.,178,-1), 1
-us-judgment-us-1820-02-18us207-main, Citation(3,Call,105,-1), 2
-us-judgment-us-1820-02-18us207-main, Citation(7,Cranch,476,-1), 3
-us-judgment-us-1820-02-18us277-main, Citation(1,Wheat.,235,-1), 1
-us-judgment-us-1820-02-18us277-main, Citation(5,Pet.,580,-1), 1
-us-judgment-us-1820-02-18us291-main, Citation(3,Wall.,236,-1), 1
-us-judgment-us-1820-02-18us293-main, Citation(1,Hayw.,106,-1), 1
-us-judgment-us-1820-02-18us293-main, Citation(9,Cranch,87,-1), 3
-us-judgment-us-1820-02-18us293-main, Citation(2,Overt.,433,-1), 6
-us-judgment-us-1820-02-18us313-main, Citation(2,Id.,144,-1), 1
-us-judgment-us-1820-02-18us313-main, Citation(4,Pet.,190,-1), 1
-us-judgment-us-1820-02-18us326-main, Citation(3,Dall.,424,-1), 1
-us-judgment-us-1820-02-18us326-main, Citation(1,Wall.,234,-1), 1
-us-judgment-us-1820-02-18us326-main, Citation(1,Cranch,345,-1), 1
-us-judgment-us-1820-02-18us338-main, Citation(4,Wheat.,52,-1), 3
-us-judgment-us-1820-02-18us338-main, Citation(2,Rob.,64,-1), 3
-us-judgment-us-1820-02-18us338-main, Citation(8,Cranch,253,-1), 1
-us-judgment-us-1820-02-18us359-main, Citation(9,Cranch,173,-1), 1
-us-judgment-us-1820-02-18us359-main, Citation(2,Overt.,278,-1), 3
-us-judgment-us-1820-02-18us374-main, Citation(23,Id.,505,-1), 1
-us-judgment-us-1820-02-18us374-main, Citation(13,How.,381,-1), 1
-us-judgment-us-1820-02-18us385-main, Citation(3,Wheat.,546,-1), 1
-us-judgment-us-1820-02-18us394-main, Citation(11,Wheat.,446,-1), 1
-us-judgment-us-1820-02-18us394-main, Citation(18,How.,246,-1), 1
-us-judgment-us-1820-02-18us429-main, Citation(9,Cranch,500,-1), 2
-us-judgment-us-1820-02-18us434-main, Citation(2,Wheat.,395,-1), 1
-us-judgment-us-1820-02-18us76-main, Citation(4,Dall.,426,-1), 4
-us-judgment-us-1820-02-18us76-main, Citation(7,Cranch,116,-1), 3
-us-judgment-us-1820-02-18us76-main, Citation(6,Rob.,245,-1), 1
-us-judgment-us-1820-02-18us76-main, Citation(4,Id.,443,-1), 1
-us-judgment-us-1820-02-18us76-main, Citation(3,Wheat.,626,-1), 11
-us-judgment-us-1821-02-12-19us129-main, Citation(3,Dall.,344,-1), 1
-us-judgment-us-1821-02-14-19us135-main, Citation(4,Dall.,303,-1), 1
-us-judgment-us-1821-02-22-19us1-main, Citation(5,Rob.,43,-1), 2
-us-judgment-us-1821-03-02-19us194-main, Citation(3,Dall.,54,-1), 1
-us-judgment-us-1821-03-08-19us235-main, Citation(3,Dall.,387,-1), 1
-us-judgment-us-1822-02-20us122-main, Citation(6,Wheat.,550,-1), 1
-us-judgment-us-1822-02-20us13-main, Citation(3,Johns. Cas.,297,-1), 1
-us-judgment-us-1822-02-20us248-main, Citation(5,Hayw.,102,-1), 1
-us-judgment-us-1822-02-20us38-main, Citation(3,Dall.,17,-1), 1
-us-judgment-us-1822-02-20us38-main, Citation(4,Cranch,75,-1), 1
-us-judgment-us-1822-02-20us471-main, Citation(3,Dall.,285,-1), 1
-us-judgment-us-1822-02-20us556-main, Citation(1,Johns. Cas.,205,-1), 1
-us-judgment-us-1822-02-20us58-main, Citation(58,S.C.,6,-1), 1
-us-judgment-us-1823-02-21us1-main, Citation(1,Wash.,336,-1), 1
-us-judgment-us-1823-02-21us391-main, Citation(2,Rob.,246,-1), 1
-us-judgment-us-1823-02-21us495-main, Citation(1,Bin.,546,-1), 1
-us-judgment-us-1823-02-21us642-main, Citation(2,D.,2,-1), 2
-us-judgment-us-1823-02-21us642-main, Citation(2,W.,45,-1), 3
-us-judgment-us-1824-03-06-22us558-main, Citation(1,Marsh.,228,-1), 3
-us-judgment-us-1824-03-10-22us537-main, Citation(4,Dall.,8,-1), 1
-us-judgment-us-1824-03-15-22us658-main, Citation(1,Johns. Cas.,471,-1), 1
-us-judgment-us-1824-03-16-22us483-main, Citation(3,Dall.,415,-1), 1
-us-judgment-us-1824-03-17-22us362-main, Citation(3,Dall.,335,-1), 2
-us-judgment-us-1824-03-17-22us362-main, Citation(3,Rob.,208,-1), 4
-us-judgment-us-1824-03-17-22us529-main, Citation(1,Johns. Cas.,134,-1), 1
-us-judgment-us-1824-03-20-22us720-main, Citation(4,Dall.,282,-1), 1
-us-judgment-us-1825-02-23us192-main, Citation(4,Dall.,8,-1), 3
-us-judgment-us-1825-02-23us204-main, Citation(2,Dall.,131,-1), 1
-us-judgment-us-1825-02-23us333-main, Citation(1,Binn.,27,-1), 1
-us-judgment-us-1825-02-23us333-main, Citation(1,Johns. Cas.,145,-1), 1
-us-judgment-us-1825-02-23us431-main, Citation(4,Rob.,228,-1), 2
-us-judgment-us-1825-02-23us473-main, Citation(3,Dall.,333,-1), 2
-us-judgment-us-1826-02-24us280-main, Citation(3,Johns. Cas.,198,-1), 1
-us-judgment-us-1827-01-25us1-main, Citation(3,S.C.,10,-1), 1
-us-judgment-us-1827-01-25us1-main, Citation(5,Rob.,280,-1), 1
-us-judgment-us-1827-01-25us136-main, Citation(2,Dall.,6,-1), 1
-us-judgment-us-1827-01-25us153-main, Citation(1,Binn.,546,-1), 1
-us-judgment-us-1827-01-25us169-main, Citation(1,Binn.,336,-1), 1
-us-judgment-us-1827-01-25us169-main, Citation(1,Marsh.,331,-1), 2
-us-judgment-us-1827-01-25us177-main, Citation(1,Dall.,481,-1), 2
-us-judgment-us-1827-01-25us183-main, Citation(4,Dall.,109,-1), 2
-us-judgment-us-1827-01-25us193-main, Citation(10,Wheat.,167,-1), 1
-us-judgment-us-1827-01-25us213-main, Citation(3,Dall.,370,-1), 1
-us-judgment-us-1827-01-25us370-main, Citation(3,Dall.,308,-1), 2
-us-judgment-us-1827-01-25us383-main, Citation(2,Marsh.,619,-1), 1
-us-judgment-us-1827-01-25us480-main, Citation(33,Edw.,1,-1), 1
-us-judgment-us-1827-01-25us611-main, Citation(13,Rich.,2,-1), 2
-us-judgment-us-1827-01-25us611-main, Citation(3,Rob.,288,-1), 2
-us-judgment-us-1828-01-26us1-main, Citation(8,Wheat.,174,-1), 3
-us-judgment-us-1828-01-26us105-main, Citation(7,Mass.,14,-1), 1
-us-judgment-us-1828-01-26us110-main, Citation(3,Dall.,411,-1), 2
-us-judgment-us-1828-01-26us110-main, Citation(3,Dal.,378,-1), 4
-us-judgment-us-1828-01-26us110-main, Citation(6,Cra.,329,-1), 1
-us-judgment-us-1828-01-26us110-main, Citation(5,Cr.,281,-1), 1
-us-judgment-us-1828-01-26us110-main, Citation(6,Wheat.,264,-1), 9
-us-judgment-us-1828-01-26us151-main, Citation(2,Dall.,274,-1), 1
-us-judgment-us-1828-01-26us151-main, Citation(6,Mass.,220,-1), 1
-us-judgment-us-1828-01-26us151-main, Citation(1,Bur.,341,-1), 1
-us-judgment-us-1828-01-26us151-main, Citation(2,Johns. Cas.,451,-1), 4
-us-judgment-us-1828-01-26us165-main, Citation(4,Wheat.,220,-1), 1
-us-judgment-us-1828-01-26us170-main, Citation(1,Marsh.,499,-1), 1
-us-judgment-us-1828-01-26us170-main, Citation(6,Cranch,274,-1), 2
-us-judgment-us-1828-01-26us170-main, Citation(1,Phill.,131,-1), 1
-us-judgment-us-1828-01-26us170-main, Citation(3,Bur.,1419,-1), 1
-us-judgment-us-1828-01-26us170-main, Citation(12,John.,513,-1), 1
-us-judgment-us-1828-01-26us193-main, Citation(4,Binn.,45,-1), 3
-us-judgment-us-1828-01-26us193-main, Citation(2,Dal.,213,-1), 1
-us-judgment-us-1828-01-26us193-main, Citation(8,Johns.,245,-1), 3
-us-judgment-us-1828-01-26us193-main, Citation(4,Cra.,45,-1), 1
-us-judgment-us-1828-01-26us193-main, Citation(11,Wheat.,152,-1), 3
-us-judgment-us-1828-01-26us238-main, Citation(6,Wheat.,146,-1), 2
-us-judgment-us-1828-01-26us238-main, Citation(3,Dal.,382,-1), 1
-us-judgment-us-1828-01-26us241-main, Citation(12,Wheat.,193,-1), 1
-us-judgment-us-1828-01-26us25-main, Citation(9,Wheat.,598,-1), 3
-us-judgment-us-1828-01-26us264-main, Citation(15,John.,6,-1), 1
-us-judgment-us-1828-01-26us264-main, Citation(2,Wheat.,75,-1), 4
-us-judgment-us-1828-01-26us264-main, Citation(9,Mass.,11,-1), 1
-us-judgment-us-1828-01-26us264-main, Citation(3,Bur.,1663,-1), 1
-us-judgment-us-1828-01-26us299-main, Citation(2,Wheat.,390,-1), 1
-us-judgment-us-1828-01-26us311-main, Citation(36,H.,6,-1), 1
-us-judgment-us-1828-01-26us311-main, Citation(2,Black.,947,-1), 1
-us-judgment-us-1828-01-26us318-main, Citation(9,Wheat.,720,-1), 6
-us-judgment-us-1828-01-26us351-main, Citation(2,Doug.,652,-1), 2
-us-judgment-us-1828-01-26us351-main, Citation(5,Binn.,573,-1), 1
-us-judgment-us-1828-01-26us351-main, Citation(4,Johns.,468,-1), 1
-us-judgment-us-1828-01-26us351-main, Citation(11,Wheat.,309,-1), 3
-us-judgment-us-1828-01-26us351-main, Citation(6,John.,267,-1), 1
-us-judgment-us-1828-01-26us386-main, Citation(2,Marsh.,747,-1), 2
-us-judgment-us-1828-01-26us386-main, Citation(2,Cow.,678,-1), 1
-us-judgment-us-1828-01-26us386-main, Citation(1,Mas.,482,-1), 2
-us-judgment-us-1828-01-26us386-main, Citation(1,Mar.,233,-1), 1
-us-judgment-us-1828-01-26us386-main, Citation(1,Johns.,215,-1), 2
-us-judgment-us-1828-01-26us386-main, Citation(2,Mass.,1,-1), 3
-us-judgment-us-1828-01-26us386-main, Citation(8,Cra.,253,-1), 10
-us-judgment-us-1828-01-26us386-main, Citation(4,Bin.,258,-1), 1
-us-judgment-us-1828-01-26us386-main, Citation(3,Johns. Cas.,66,-1), 1
-us-judgment-us-1828-01-26us386-main, Citation(2,Wheat.,396,-1), 12
-us-judgment-us-1828-01-26us386-main, Citation(5,John.,258,-1), 4
-us-judgment-us-1828-01-26us46-main, Citation(14,Edw.,4,-1), 1
-us-judgment-us-1828-01-26us46-main, Citation(1,Will.,89,-1), 2
-us-judgment-us-1828-01-26us46-main, Citation(12,Wheat.,64,-1), 1
-us-judgment-us-1828-01-26us46-main, Citation(10,John.,271,-1), 2
-us-judgment-us-1828-01-26us469-main, Citation(3,Black.,1031,-1), 1
-us-judgment-us-1828-01-26us476-main, Citation(1,Cow.,99,-1), 1
-us-judgment-us-1828-01-26us476-main, Citation(3,Dall.,421,-1), 2
-us-judgment-us-1828-01-26us476-main, Citation(11,Mass.,27,-1), 3
-us-judgment-us-1828-01-26us476-main, Citation(12,Wheat.,557,-1), 2
-us-judgment-us-1828-01-26us476-main, Citation(1,John.,215,-1), 14
-us-judgment-us-1828-01-26us511-main, Citation(15,John.,144,-1), 3
-us-judgment-us-1828-01-26us511-main, Citation(3,Wheat.,234,-1), 4
-us-judgment-us-1828-01-26us511-main, Citation(9,Mass.,462,-1), 2
-us-judgment-us-1828-01-26us511-main, Citation(2,Doug.,614,-1), 1
-us-judgment-us-1828-01-26us547-main, Citation(8,Wheat.,391,-1), 3
-us-judgment-us-1828-01-26us570-main, Citation(12,Wheat.,153,-1), 1
-us-judgment-us-1828-01-26us573-main, Citation(7,John.,206,-1), 1
-us-judgment-us-1828-01-26us578-main, Citation(11,John.,231,-1), 5
-us-judgment-us-1828-01-26us578-main, Citation(9,Wheat.,590,-1), 2
-us-judgment-us-1828-01-26us591-main, Citation(9,Wheat.,483,-1), 1
-us-judgment-us-1828-01-26us591-main, Citation(16,John.,193,-1), 1
-us-judgment-us-1828-01-26us591-main, Citation(2,Dal.,214,-1), 1
-us-judgment-us-1828-01-26us604-main, Citation(3,Dall.,344,-1), 2
-us-judgment-us-1828-01-26us604-main, Citation(10,Wheat.,1,-1), 4
-us-judgment-us-1828-01-26us604-main, Citation(4,Johns.,188,-1), 1
-us-judgment-us-1828-01-26us628-main, Citation(6,Wheat.,550,-1), 4
-us-judgment-us-1828-01-26us640-main, Citation(1,Edw.,516,-1), 1
-us-judgment-us-1828-01-26us640-main, Citation(4,John.,251,-1), 1
-us-judgment-us-1828-01-26us640-main, Citation(2,Wheat.,336,-1), 1
-us-judgment-us-1828-01-26us655-main, Citation(3,Dall.,425,-1), 1
-us-judgment-us-1828-01-26us655-main, Citation(1,Wheat.,432,-1), 11
-us-judgment-us-1828-01-26us686-main, Citation(8,Wheat.,642,-1), 1
-us-judgment-us-1828-01-26us686-main, Citation(8,Johns.,77,-1), 1
-us-judgment-us-1828-01-26us686-main, Citation(16,Mass.,71,-1), 3
-us-judgment-us-1828-01-26us686-main, Citation(2,D.,1,-1), 1
-us-judgment-us-1828-01-26us89-main, Citation(10,Wheat.,27,-1), 1
-us-judgment-us-1828-01-26us94-main, Citation(4,Wheat.,348,-1), 4
-us-judgment-us-1829-01-27us121-main, Citation(4,Dall.,127,-1), 1
-us-judgment-us-1829-01-27us121-main, Citation(5,Johns.,375,-1), 3
-us-judgment-us-1829-01-27us121-main, Citation(4,Mass.,245,-1), 3
-us-judgment-us-1829-01-27us136-main, Citation(3,Dall.,382,-1), 1
-us-judgment-us-1829-01-27us137-main, Citation(7,Johns.,227,-1), 2
-us-judgment-us-1829-01-27us157-main, Citation(2,Wash.,382,-1), 1
-us-judgment-us-1829-01-27us157-main, Citation(8,Johns.,361,-1), 2
-us-judgment-us-1829-01-27us157-main, Citation(2,Doug.,312,-1), 1
-us-judgment-us-1829-01-27us170-main, Citation(2,Wheat.,66,-1), 1
-us-judgment-us-1829-01-27us170-main, Citation(5,Johns.,175,-1), 1
-us-judgment-us-1829-01-27us170-main, Citation(3,Mass.,10,-1), 1
-us-judgment-us-1829-01-27us216-main, Citation(3,Dall.,386,-1), 1
-us-judgment-us-1829-01-27us216-main, Citation(3,Johns.,365,-1), 4
-us-judgment-us-1829-01-27us241-main, Citation(1,Wheat.,476,-1), 1
-us-judgment-us-1829-01-27us25-main, Citation(4,Dall.,421,-1), 1
-us-judgment-us-1829-01-27us25-main, Citation(1,Johns.,341,-1), 3
-us-judgment-us-1829-01-27us25-main, Citation(2,Marsh.,811,-1), 1
-us-judgment-us-1829-01-27us253-main, Citation(12,Wheat.,530,-1), 5
-us-judgment-us-1829-01-27us331-main, Citation(2,Wash.,219,-1), 1
-us-judgment-us-1829-01-27us331-main, Citation(1,Cra.,209,-1), 1
-us-judgment-us-1829-01-27us331-main, Citation(3,Marsh.,163,-1), 15
-us-judgment-us-1829-01-27us358-main, Citation(12,Wheat.,468,-1), 1
-us-judgment-us-1829-01-27us380-main, Citation(6,Binn.,467,-1), 5
-us-judgment-us-1829-01-27us380-main, Citation(2,Dall.,304,-1), 6
-us-judgment-us-1829-01-27us380-main, Citation(7,Johns.,477,-1), 4
-us-judgment-us-1829-01-27us380-main, Citation(8,Mass.,423,-1), 1
-us-judgment-us-1829-01-27us380-main, Citation(4,Wheat.,122,-1), 4
-us-judgment-us-1829-01-27us449-main, Citation(3,Dall.,342,-1), 1
-us-judgment-us-1829-01-27us449-main, Citation(4,Wheat.,316,-1), 3
-us-judgment-us-1829-01-27us449-main, Citation(6,Cra.,307,-1), 1
-us-judgment-us-1829-01-27us492-main, Citation(2,Binn.,299,-1), 1
-us-judgment-us-1829-01-27us492-main, Citation(3,Dall.,379,-1), 3
-us-judgment-us-1829-01-27us492-main, Citation(1,Bin.,368,-1), 1
-us-judgment-us-1829-01-27us492-main, Citation(7,Wheat.,114,-1), 2
-us-judgment-us-1829-01-27us527-main, Citation(1,Dall.,217,-1), 2
-us-judgment-us-1829-01-27us527-main, Citation(4,Wheat.,316,-1), 6
-us-judgment-us-1829-01-27us556-main, Citation(2,Dall.,368,-1), 3
-us-judgment-us-1829-01-27us556-main, Citation(6,Wheat.,450,-1), 6
-us-judgment-us-1829-01-27us556-main, Citation(2,Cranch,186,-1), 1
-us-judgment-us-1829-01-27us586-main, Citation(2,Wash.,298,-1), 1
-us-judgment-us-1829-01-27us627-main, Citation(1,Rand.,108,-1), 1
-us-judgment-us-1829-01-27us627-main, Citation(3,Dall.,386,-1), 2
-us-judgment-us-1829-01-27us627-main, Citation(2,Johns.,248,-1), 3
-us-judgment-us-1829-01-27us627-main, Citation(1,Mass.,240,-1), 15
-us-judgment-us-1829-01-27us96-main, Citation(11,Johns.,231,-1), 3
-us-judgment-us-1830-01-28us1-main, Citation(5,Johns.,84,-1), 2
-us-judgment-us-1830-01-28us193-main, Citation(3,Dall.,17,-1), 2
-us-judgment-us-1830-01-28us193-main, Citation(7,Wheat.,38,-1), 5
-us-judgment-us-1830-01-28us210-main, Citation(1,Wheat.,179,-1), 3
-us-judgment-us-1830-01-28us222-main, Citation(12,Wheat.,288,-1), 3
-us-judgment-us-1830-01-28us222-main, Citation(13,Johns.,180,-1), 3
-us-judgment-us-1830-01-28us222-main, Citation(5,Mass.,1,-1), 8
-us-judgment-us-1830-01-28us242-main, Citation(2,Johns. Cas.,29,-1), 2
-us-judgment-us-1830-01-28us270-main, Citation(3,Wheat.,541,-1), 3
-us-judgment-us-1830-01-28us270-main, Citation(3,Johns.,261,-1), 2
-us-judgment-us-1830-01-28us270-main, Citation(2,Mass.,84,-1), 2
-us-judgment-us-1830-01-28us292-main, Citation(2,Wheat.,363,-1), 4
-us-judgment-us-1830-01-28us292-main, Citation(11,Mass.,247,-1), 3
-us-judgment-us-1830-01-28us292-main, Citation(1,Pick.,389,-1), 1
-us-judgment-us-1830-01-28us307-main, Citation(9,Wheat.,373,-1), 9
-us-judgment-us-1830-01-28us307-main, Citation(14,Johns.,385,-1), 2
-us-judgment-us-1830-01-28us307-main, Citation(3,Dal.,301,-1), 1
-us-judgment-us-1830-01-28us320-main, Citation(5,Wheat.,359,-1), 7
-us-judgment-us-1830-01-28us320-main, Citation(12,Johns.,77,-1), 1
-us-judgment-us-1830-01-28us33-main, Citation(3,Dall.,401,-1), 1
-us-judgment-us-1830-01-28us346-main, Citation(1,Dall.,227,-1), 2
-us-judgment-us-1830-01-28us346-main, Citation(2,S.C.,32,-1), 1
-us-judgment-us-1830-01-28us346-main, Citation(1,Doug.,342,-1), 3
-us-judgment-us-1830-01-28us36-main, Citation(9,Wheat.,581,-1), 2
-us-judgment-us-1830-01-28us36-main, Citation(16,Johns.,367,-1), 1
-us-judgment-us-1830-01-28us36-main, Citation(4,Mass.,156,-1), 2
-us-judgment-us-1830-01-28us398-main, Citation(11,Wheat.,320,-1), 2
-us-judgment-us-1830-01-28us413-main, Citation(2,Wheat.,66,-1), 1
-us-judgment-us-1830-01-28us43-main, Citation(7,Wheat.,535,-1), 5
-us-judgment-us-1830-01-28us461-main, Citation(3,Dall.,320,-1), 1
-us-judgment-us-1830-01-28us470-main, Citation(13,Johns.,52,-1), 2
-us-judgment-us-1830-01-28us57-main, Citation(10,Wheat.,312,-1), 1
-us-judgment-us-1830-01-28us99-main, Citation(1,Dall.,58,-1), 2
-us-judgment-us-1830-01-28us99-main, Citation(25,Edw.,3,-1), 2
-us-judgment-us-1830-01-28us99-main, Citation(20,Johns.,332,-1), 3
-us-judgment-us-1830-01-28us99-main, Citation(2,Mass.,179,-1), 2
-us-judgment-us-1830-01-28us99-main, Citation(2,Pick.,387,-1), 2
-us-judgment-us-1830-01-28us99-main, Citation(4,Wheat.,27,-1), 6
-us-judgment-us-1830-01-29us1-main, Citation(4,Cow.,345,-1), 3
-us-judgment-us-1830-01-29us1-main, Citation(4,Binn.,314,-1), 1
-us-judgment-us-1830-01-29us1-main, Citation(12,Johns.,418,-1), 3
-us-judgment-us-1830-01-29us1-main, Citation(10,Mass.,456,-1), 2
-us-judgment-us-1830-01-29us1-main, Citation(3,Johns. Cas.,174,-1), 1
-us-judgment-us-1830-01-29us1-main, Citation(7,Wheat.,59,-1), 2
-us-judgment-us-1830-01-29us111-main, Citation(2,Wheat.,75,-1), 3
-us-judgment-us-1830-01-29us124-main, Citation(1,Wheat.,279,-1), 5
-us-judgment-us-1830-01-29us152-main, Citation(4,Wheat.,659,-1), 7
-us-judgment-us-1830-01-29us152-main, Citation(2,Mass.,275,-1), 2
-us-judgment-us-1830-01-29us205-main, Citation(5,Rand.,352,-1), 4
-us-judgment-us-1830-01-29us205-main, Citation(10,Wheat.,367,-1), 4
-us-judgment-us-1830-01-29us205-main, Citation(10,Johns.,195,-1), 1
-us-judgment-us-1830-01-29us232-main, Citation(4,Wheat.,656,-1), 6
-us-judgment-us-1830-01-29us232-main, Citation(3,Johns.,383,-1), 3
-us-judgment-us-1830-01-29us291-main, Citation(5,Wheat.,282,-1), 1
-us-judgment-us-1830-01-29us311-main, Citation(12,Wheat.,574,-1), 2
-us-judgment-us-1830-01-29us311-main, Citation(2,Marsh.,115,-1), 1
-us-judgment-us-1830-01-29us311-main, Citation(5,Mass.,355,-1), 1
-us-judgment-us-1830-01-29us311-main, Citation(8,Cranch,374,-1), 1
-us-judgment-us-1830-01-29us332-main, Citation(7,Wheat.,154,-1), 5
-us-judgment-us-1830-01-29us332-main, Citation(1,Marsh.,129,-1), 8
-us-judgment-us-1830-01-29us349-main, Citation(8,Wheat.,682,-1), 1
-us-judgment-us-1830-01-29us366-main, Citation(10,Wheat.,160,-1), 3
-us-judgment-us-1830-01-29us366-main, Citation(2,Marsh.,197,-1), 11
-us-judgment-us-1830-01-29us366-main, Citation(1,Mon.,103,-1), 1
-us-judgment-us-1830-01-29us366-main, Citation(2,Litt.,132,-1), 4
-us-judgment-us-1830-01-29us393-main, Citation(1,Wheat.,304,-1), 3
-us-judgment-us-1830-01-29us393-main, Citation(18,Johns.,94,-1), 4
-us-judgment-us-1830-01-29us410-main, Citation(1,Wheat.,355,-1), 7
-us-judgment-us-1830-01-29us480-main, Citation(4,Dall.,412,-1), 1
-us-judgment-us-1830-01-29us480-main, Citation(7,Wheat.,547,-1), 2
-us-judgment-us-1830-01-29us480-main, Citation(10,Johns.,353,-1), 2
-us-judgment-us-1830-01-29us480-main, Citation(1,Bur.,447,-1), 1
-us-judgment-us-1830-01-29us514-main, Citation(3,Dall.,386,-1), 2
-us-judgment-us-1830-01-29us514-main, Citation(4,Wheat.,122,-1), 9
-us-judgment-us-1830-01-29us514-main, Citation(8,Mass.,445,-1), 2
-us-judgment-us-1831-01-30us1-main, Citation(4,Wheat.,202,-1), 14
-us-judgment-us-1831-01-30us1-main, Citation(20,Johns.,193,-1), 1
-us-judgment-us-1831-01-30us1-main, Citation(6,Cranch,87,-1), 1
-us-judgment-us-1831-01-30us115-main, Citation(6,Binn.,292,-1), 1
-us-judgment-us-1831-01-30us115-main, Citation(2,Dall.,118,-1), 1
-us-judgment-us-1831-01-30us115-main, Citation(9,Wheat.,720,-1), 5
-us-judgment-us-1831-01-30us115-main, Citation(5,Mass.,314,-1), 2
-us-judgment-us-1831-01-30us141-main, Citation(2,Johns.,413,-1), 1
-us-judgment-us-1831-01-30us160-main, Citation(7,Wheat.,14,-1), 2
-us-judgment-us-1831-01-30us173-main, Citation(2,Dall.,373,-1), 1
-us-judgment-us-1831-01-30us173-main, Citation(4,Wheat.,108,-1), 1
-us-judgment-us-1831-01-30us173-main, Citation(17,John.,384,-1), 5
-us-judgment-us-1831-01-30us173-main, Citation(13,Mass.,148,-1), 3
-us-judgment-us-1831-01-30us190-main, Citation(6,Wheat.,395,-1), 16
-us-judgment-us-1831-01-30us190-main, Citation(6,Cranch,313,-1), 1
-us-judgment-us-1831-01-30us190-main, Citation(6,Wheaton,399,-1), 1
-us-judgment-us-1831-01-30us233-main, Citation(1,Dall.,2,-1), 1
-us-judgment-us-1831-01-30us248-main, Citation(5,Cr.,344,-1), 1
-us-judgment-us-1831-01-30us248-main, Citation(4,Wheat.,312,-1), 2
-us-judgment-us-1831-01-30us284-main, Citation(3,Dall.,320,-1), 3
-us-judgment-us-1831-01-30us284-main, Citation(3,Dal.,320,-1), 1
-us-judgment-us-1831-01-30us292-main, Citation(1,Phill.,79,-1), 1
-us-judgment-us-1831-01-30us319-main, Citation(2,Marsh.,222,-1), 7
